block_id	hash	time	size	is_overwintered	version	version_group_id	expiry_height	lock_time	is_coinbase	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	cdd_total	shielded_value_delta	join_split_raw	shielded_input_raw	shielded_output_raw	binding_signature
2061360	bcdf56135bb7d95be99fc76da4b9cbcfd1714bf61dd7cca529025f353fe29f1d	2023-04-23 05:28:51	211	1	4	892f2085	2061400	0	0	1	1	13450	0.0051	13400	0.0051	50	0	236.96683	0.0001	7.269849537037001e-7	0	[]	[]	[]	\N
2061361	3f96562a0df59cdcccd2f2411bfd92e38f7166b6cd9e60d08523f3f216c2f4e2	2023-04-23 05:28:53	205	1	4	892f2085	2061361	0	1	1	4	0	0	312500000	118.0938	0	0	0	0	0	0	[]	[]	[]	\N
2061362	8cccd4aa425e3c0c8f470d5ed867d50f116808943a63e741d776075f90414178	2023-04-23 05:34:40	205	1	4	892f2085	2061362	0	1	1	4	0	0	312535201	118.1071	0	0	0	0	0	0	[]	[]	[]	\N
2061362	701f66d97eabc0158b0a2ebef3892d36c2f6e0cdb13569eaf815a0f245ac10d7	2023-04-23 05:34:40	1463	1	5	26a7270a	2061402	0	0	0	1	\N	\N	17368832875	6563.6821	1000	0.0004	683.527	0.0003	0	-17368833875	[]	[{"cv": "ba4c9a38653dbed7e21b8f3099c75031f37121a1d7128b0183d847cd40041aa8", "rk": "4f877f472d62aa98f4952ed5713daa52ab82acbaf6f8bb54cc09ea3583ea0927", "proof": "b108d59b3e986e9c3aa1b9613c7f56d492fa39512412fcf2ab3d0b318359453a9ed46810cd4ebab48d49c5ad83e3e393a12ef3830c95a9dd3b8631eaec69e0579b583e79a7c8d403896ff07b74fb4683769a965de317a81cda0e466cdb12d50d0c6ae12def05c4e40e77891697c2088c912c4ee884228c1fe6eead63e316ab1fd88d90b9ba767ba3d3e40ff448be016095aedb949e6da5c1ff4221d612e4bea61d5e63c01ac9acefebb26e9dd8beaa8139d59dfdb468724f2b585a43824e598c", "anchor": "45e7077566b5bbf3d75ee7d36ff32ede1758b8b0f9fb73f73f9008d8a35a31ae", "nullifier": "18e62c68597679d06948370b08191c4b86afbedc88a46cd39623e435ef8ea02f", "spendAuthSig": "f80d90390c0a045ece819340b6229935eaf4bdcab4f0127edf97ea6707d41810e68fea5e926c0a5c0d607332751dd388545c86761d74bf05570a2d1376330904"}]	[{"cv": "14898b36dfb4f6170eeaf6f1b07a2f551180f88e984f2b2a463ba40f0d163563", "cmu": "45e84ccac1ea2ae9c9f68be35b7113ef79b88875330dd09eab88d2b365929bf3", "proof": "92f580031d7cf09b04746fef27edc16f38c8d146f85838c8f83ab063926620131c2c9ce40697a9c0b8cf75f43a9e0bbb88980b10aebd4c02e366cc5e8c3c8874191fa52601167fa80cc3fb0c382094dfced0cbb43d5abda7b392b1328e392b4909361b72ca7dddad15691c996580fec15ac4c0516cab9d16868fd71765071da2ade4252c1aa0bdf801dfb838ebefe8a2a7d0121bc4cdba826367d16acdf414172c057d0562fe0597e03525855d2cc82e21f3a9be8a3557665e248ca0a671f1b1", "ephemeralKey": "3dab5c1f665473a842ea4ca342ff3b1b6615bc65ef20fe6ba7771f72a6431722", "encCiphertext": "18679ac47606aecbc83bc774aef366a86fe94648a7707a45aaecf0e2d2994310379d9cfdc40538159981ae91fb1c344694cd90c841f9829ad69f2e092e989d72af4cf0beee5c15d9e3e735a7b580116e0ec8c320c67ee7fc262a75aa91560dfddee68fac277b5c0db6d1ebb4fe78e1e8542ad80dcdb407d262437146fe5d6da3649a968af6f862bce82648c33c7862e1410d9dae99ae0376a2478cfff888b5cc39d0118ad64f5708d2e9e15a257d957d1adc923e78ac9933b9cfbd12bc3ab6f8d67d988a94995c16717cd115f5fedd5d890bc99adaee5e2a718a18e9a9ad81c7b99e42aa09b75fb0360836dd5171ddf03d57fe32e7c3d431041009fc890efeabba39aea0ed9860bfc58b7513816ed3007453f0d8bc6783b35ec82982b2f1b384cd5f19d8392658a50b44bb33f104c72e55fd85a3f7c287ae8e5847f0333a368ab2f7803f680ede9721ee4ede6f28f017c3409a7955fd671d4929087c951fe34ccec0925d450a79f24f9512549232ba6325444da41cc99e8d3590e093dee6edf71b99acd5bf14a379091266817a3bdfc6ffd5acf3fa7946573a728ab05bec100da0b484f8c6c84dbdbebe239c3e3be23af05ff60b0bf6b5337d221ccb679290d29d93a0cf68e067efc6784ef59ffd586c79afe94585c1c0e63694bbe782040c432909c322f098133d17c94ec74713e015bfc6c32072866a532a3689a2bd1df395542065f07d7b4e374c2a296b16cbcccea2ffa50081ea697aacbb6d85dc3733d9b95cbb60f959253587dd533279a6f2a48f4a835e8586e4060e3946c80a6791866150bd0d", "outCiphertext": "ebe6200378e4d521d7c490d7c9bce7af92d0bc32d481dcc5cb05ed8f36484c0d8fbaa1757b8e00786e9c85c6d93ee1b1863420988d097f8058a659b1fffb3667e9f724929fcbcd2c2c12b542202597db"}]	0a8d9354aa234fb718cc9580c95c63444ec2e2fb92527177bccbd4eece5d14b2618dfd256c95feae57982eb54711d1c805d7e3ac32da7a29b1ba0e0287b33405
2061362	f211ada6834c5ae5a6b006b7b5a845547719ade6f1dec747aa67227b7276fc66	2023-04-23 05:34:40	1193	1	5	26a7270a	2061402	0	0	1	0	6252096523	2362.6672	\N	\N	1000	0.0004	838.22296	0.0003	0.91248769855359	6252095523	[]	[]	[{"cv": "947d64169e3bcfeff214d7d2c044c59d20207a2034401ab6de0e7ce8772c6a71", "cmu": "29063a28bf268c934b2e30f44b5ad9dbeb9afdba51c97a636798520ac6b08d7a", "proof": "92c2a516fa3932fa4fcdaa5b4bed36242ae08dd8eb51df424df24527c871fb22dd1f004fdeee793bcef109f7088a46a7a776473feb439b6507cc92add650e654f627b3e1d68f19d69f3405754fb7f5fce2eaad7fee27b6ca625f38f351c7df68020021dbddd7e90cb10d3d49583975ef369ddb5ab60345600920b5dc522f937c7f3de988fa87ba6ee3b2d4b24c7ea76dadd5e54ebbfed5f580f7b834093fc403d5596d9b00df6b7b9dcc801a3bbe5d9c9b30e745edd13c6e6c3fe05df5e76121", "ephemeralKey": "5276ce74d80ccf6a690f99c7b074fb58d82bffdd03b17bc4ef722c81f4467fdb", "encCiphertext": "bafbb03bee0dfae191f41f42098a4c1e6fa6a5f3b58dbb9c09ff69f07d15c3cc092fecee21bf92df6049acb9de1acb14a9d12d2a3dc4e0548103be47089c388cdfa53754e66e7f7c4b9d234ba1e7fb2ef1924d9e4feca77ad6b1f6b3d4c40682716f3a6f3eb4db5ff1aaa7ace577c1176d1f3b45d1ce5fdda8c970ad7c92cabd8f269d7ee7913412774c6b607dd8266ba82bd4942eea2e16d42264a5ac46341b306080da3ffe4ded9312382ac1fb1a8354a0117c4babf746fe80780cd355d970e00301fc9eb94c7ce85471c27bf4b66d5ae6771285a5164d4b173b24d4f094efa3cb47089342fe4d205e8148a09e8bb5d56c8fd7795303fa4b14d99344e36067e6cdd7ee247d78772cf38baf28b31a0699f01c8889588fce1c6567aad3133bf3026ffd22b44ec5a51d37fbc4e02e522baf065b030cb04b2c837b132941d52d0f70eed37671e7415b23094618c465970ac57c4ad03e5bb90af6ff6c3ce9d648fcca7cb0ed8a8d2e89ebb4d55811448df6936c421759c917bd5d0f67803389ba455407fc92ae227ae7c7570c28b2e77803a9ba2eb2b35c557c626cdb80b5a5ef3735fc88b63893203052080e21dc23da355d63ea75243ccbdbccc4b3c4bc0f41e025c221a3a89f88a682e1d0f601e15a6b47041738c2f28f4e764341e3ba9536556f2c2fed5af92910d82019a287752a3d61303f56b90f06c9d7548ad3d70354bdba622adfc4853de7a5a2759126104a0a932fba73690b8e863b32be1af80afcc2c00c3b54de7cfad84cc28f647942c7d060d2ef6ccc04a8bab9a9c4f92d131efed98d2384", "outCiphertext": "31b03fa8be307201d502d35acc56193927faa144d2d880d03a84d0b629dd691f65918dbfc4dd75b84eb2dd1ff4433b6f9e10bbd8f36f7013f73c56c9837b961e04e8386e904d2e25d6bb966674db8912"}]	3e96d9ceeeb59ffb5be2526b49695e9cefba9c7f426ad2b9a2cac5a09821ca5c68fec2ea86b3fa929c1005878b2c93a42813ddf2db14ea8520d8b3983cf47b02
2061362	c09f0fd67b1f93f0436668dfa0a74499a9c44ad691225cf36fdd236e325f56c8	2023-04-23 05:34:40	2076	1	4	892f2085	2061402	0	0	7	0	1750055343	661.3459	\N	\N	1000	0.0004	481.69556	0.0002	2.6958009947823	1750054343	[]	[]	[{"cv": "e3c5ebd4632795f2d921b2c9312654fddc810aee7b7dade80088f325fa79ad78", "cmu": "5176acebc6bbbdda9cef4659edde950dd804519fbd0bd5231eab40564206b92c", "proof": "923ed1980f8f6b86a352e89730351f46aaa31d68462fd38f5b606ee1cb6d5b7dad05f5256cb16ce9f757079e37793e828823af989fed78e9718e36e9f7689e3a221a112d7ceb3640382b6d0afb90a9a6435fdd502c8b5d402095025db4a083b503f02bc5b7dfb13a92f448ea7bec24d1974e76f71804a5c33e9711e64d04df2323e21492cefa29a6894e47db26d67c5e85e12a83922be09fb25977f1d67435c6ba687e659bc66d4b2a061433f955ed6821b01a9d79db3c13fb0580629a6d1331", "ephemeralKey": "556a47c7c6d7175ddf7111e7749f9d07577efe4a8a5ce37eec72b3204bcd5d77", "encCiphertext": "9c8df42a7f8943a9fff32bad1e7df508f66606b03fdde28f75e90c42269803a77252b5ecf110b0f6b8e7cd72a0e6e84fc494ddca25559e7a3166da360c94e502e2473ad15771d3b686d59169fd85b3790164b0001daacdb41ac400f4decd2b28e6b77b6bc92b4f07efbf8b824696e5143f3062c10aa9d8d2fa491c324b5adf307787cd0c3c2eb6d762d83a9f63aee2a9c20afd64d818eca9c9fcf01bd08a1474550d9f1afd2e614a978d8829e0a8738d3c6f2bd29e455304bca0f26fea8fb1c176c202d5f17f57d6e7a4b47ca59cb0b19748b3bee9847e8fc4c65ee4978e31a43b8a67a31e271576b1c82f3e66214039e54cdab5e85360986860142398924d1067f67af5e0185fc6f54623919cf6f5bac29b4e584feb337fbff2afc6b1a6a79b0b787ee17b6881bd17af5c3ff5b0f7a872a3f441e7375dede683733d161fcab55d2ed9935e1c798ce6957c13366eabe135c2b547ecfda94718f91dde6998c26d10c4fb606b1d19df30d7117c719d95c5e066ed57d753464b2a671aab9b9b3bee4fe10c807a79f0b1ca5e2541e174511414c68d555134feb32cd0065ec5de6fec4d8ae6e99c408e6a2eec8d0c3d4275100bfc373c166be406fa8e5beceeb771c71c53b7521b4f624c0b811a9d6ebe3ffcf20b281931a875c35d2d5eb7e03cbad948c676eb33fe9f99ca7eb7d273b6d48767cc472908edc87a74279eabc39fb0e0f9717e83de8c55336ff9ef41811208620f5046911db274acde79f2011f5d6681b9b987810bfb797cb9c5ce1e80792c3ced5cac6febf3a1130905b30397bb181e555d5f04", "outCiphertext": "4aa1f2e92beffe1edcd00d4be20ca7325c6612b58099da2c026343cf8877b201c5115f5f2c1757b0e0287c9a9d8da2f5aae989c87570b478fb3f28a3e7cbca659864558ca0c5131c92b259e2e8ac699e"}]	05ac671b74529929dc64199feb7d8f81dbdf0b73e2644d36b11eff05b29bc63b4e829e6ddfccf68ebd29ba2098247b69ea02fadacb5fbf0ed12aa78c659be006
2061362	3f083f640da11d6d0a30d92b90a5f9fcda27130688c1f3fdd5dfc2c557f72113	2023-04-23 05:34:40	9313	1	5	26a7270a	2061402	0	0	1	0	7096137947	2681.6306	\N	\N	7096137947	2681.6306	761960450	287.9449	2.0721708379955	0	[]	[]	[]	\N
2061362	52038312920ba76271437f68f019bce19c1567982ad285b0e9942547eb5b5b5a	2023-04-23 05:34:40	9199	1	5	26a7270a	2061402	0	0	0	1	\N	\N	2043940000	772.405	0	0	0	0	0	0	[]	[]	[]	\N
2061362	373cbb920b96442d4ce7e2d4e18f59ef6be73c8e236868719ca3342b27839155	2023-04-23 05:34:40	2649	1	4	892f2085	2061402	0	0	0	36	\N	\N	99519748	37.6085	1000	0.0004	377.50095	0.0001	0	-99520748	[]	[{"cv": "b69d71a0a49c503847ba5552363475960b14aab3c9dd4bb194a7e7659d20bcba", "rk": "25708027ce67d887c6c2b93c48a9231407a9e1bba2c2f30d227df6a6ad66bb19", "proof": "b78314dd1b274a30ac0a5f279c6c1b880146ffcc69ac38b034e80e3548401c106e34e391e840fa7e719922742531219f8ca75dd6c6d2c6449b27b63fc3bebbff4189862b42f4a18f1ed10615c7d73ea4f77ac56467cbfd57acc0a26c1b710570180fa921116bdc8a83ce0dbdb00f78506f14a09f0be14aefe240e2025b6fdfb78c3c8bb8c11e873501945f0447120c25b2dedb84c4ee2230c2f781a76df0e662837d75c75f622538d32e7d6b3e163cc96a5d075942d1f73be84535edb0bad95c", "anchor": "45e7077566b5bbf3d75ee7d36ff32ede1758b8b0f9fb73f73f9008d8a35a31ae", "nullifier": "b802b33651351bad47bad1fcb1a9a007766c43bcd7cdd617e36abffc00ea9c7b", "spendAuthSig": "69fe245cf48d1c3605700695985e012b4c5e5c3f5a7953237757774583b41f1d6ee403ca9ba7b9976edacc0884433a93a3ae2c92448fbc8aef8a7146553a1a0b"}]	[{"cv": "6d759b2a1b9c301d12c235a59e697cd51c24e1fb074cd43206dfbcfe2fcd2a54", "cmu": "35d6a074ad73d1e51b8f8f050e644bed723439f381bff56303e0e122311f4f76", "proof": "955c966af5edbce83ad938028754ac5a43b07255b278e33e2538d7096900a94a20abb08f6d003c7e16e00629d40a5a4f9753b9668cc6c5ddc6c24d38a66bd71007f112c255eb2fedf23026414688c24c29e303725b5780702a752d0a248a391101891870b163d5899ef47f5c1d0c1ff7528ddbb49ebe5dde005b38db2f57c21632621f00ac5c9fd1b2ae1e392e1975ce96ee67cc7742bb9355d94ffa05c38a1270ae5a45e054c1a02f829b82babc1ed1ee767b291b65fc7a3aeef8e459a4089a", "ephemeralKey": "5daab0424c668e4063fadc78ec60727f71dda74b6ab59b5bc51a2e37cb9ff576", "encCiphertext": "2ba58983e33e106af29aba9ed54e22052cdd8434f6ae172e0e4ba805f4a4a7db5c9ff8c9186f07b395638eeddb38c56b5234fdf405e639110d2c2c42b615ac0e5005933283e8091f61d32332ef05def1dc8611666cb33587f6579ad6eb600c0ee26287432e3f1982c83a5c46c5a26e8920d226dc85d7080e75f12e17db833ac7ffd73ad00915d4f04e0320738d5e27d542e7f273e108c5e2dfbf0d4206d4e371dbd6740889cdcd4f65cff413470c648be8248f8033db6980513f3e57ccd6a2c22df7ef89af9310e90fc48b96191fcc7a4b62f704979bb234cc86541bb0a719a5dd827acec6b6945ca5ac893a2e28fb0663360c9055cafc28ff73722b8c9df6bd1f0af934fe2b08d06e83577498dfd8a19cfc143cfc9da1cc21fb0420e39294eaeca1758485c461779915dae12fa3bbb3749e7c2cc94903657661055e813e480a91288414abe096d1f3bffc2774246096b641f70ea39e93813beaec1c80c9449ce0d2ab4a750b65eece47dead9b24a29380568835ee13b0a30081b4a5f2993240fc6907add6a5c69ccab1d53390a85d27522bef5c7109508a39dff0f8d79cd0fa409dcaeee6322d3fc56a81179796658fcb21ce48143cc0ba5bb0e04b43f0fda19993a8b7bbd83caf62d9eefa6302b93188f5ab0767fafa5d7a40426b8294c398f6890a14ba9e5fb8bfe6be2477d2d628cb87536add51510e71f4fc25fbef0709f3e26100cc4a8676b456815eb304d9a85cc8b4ab2f73dd512388b79f05690af1b99825a70a4ac0ddeda0b73a8440b51e2db4663699c50d7a7f217d129abad165bfac9643", "outCiphertext": "528d8c783e7334057899fede790d757060d04f497bd7be8482caeae3310bb41c02c9bb94dd211adc7d9bd37d7f775b1c6c7f2a4e55637918bd27837adb6b20e0f98049e18edd3a633baf22a38d044984"}]	71b9692ae79ef8f38ca35ceb74359140440934096ce16238129166017b5483acc22f58309423a334982c6d12d2269e8e30380311de1ae840e2a07b489ccd3502
2061362	c3a001d914ad768ed67ec40f99403767e5c08058e97cf38f499083a63acb62ab	2023-04-23 05:34:40	9313	1	5	26a7270a	2061402	0	0	1	0	243766798	92.1195	\N	\N	243766798	92.1195	26174896	9.8915	0.075810345628009	0	[]	[]	[]	\N
2061362	9ab446aa60555dfa792ee9fc4f637c09e29a7d7c6d6ec6b5193ffa4b3a4ca07b	2023-04-23 05:34:40	278	1	4	892f2085	0	0	0	1	3	6618424837276	2501102.75	6618424837016	2501102.75	260	0.0001	935.2518	0.0004	29184.64905965	0	[]	[]	[]	\N
2061362	9238a8ce7f1dd748391493fb3df4265d12fb31ff305d45a834a4f367464f3b56	2023-04-23 05:34:40	13226	1	4	892f2085	2061402	2061351	0	89	2	110020000	41.5766	110006671	41.5715	13329	0.005	1007.7877	0.0004	2044.6254732465	0	[]	[]	[]	\N
2061362	aed53fa401411f29f29f2370c0b2cbac3712dbe250b350969cde004c302d15e4	2023-04-23 05:34:40	1127	1	4	892f2085	0	0	0	7	2	16995742958	6422.6914	16995731818	6422.687	11140	0.0042	9884.649	0.0037	383.88517385361	0	[]	[]	[]	\N
2061362	b3c0e9219e44cb9b3fb6a126937486143cda4718d7b50a9509787e19c3e4e7f0	2023-04-23 05:34:40	244	1	4	892f2085	0	0	0	1	2	48904422027	18480.9824	48904421808	18480.9824	219	0.0001	897.54095	0.0003	197.34405948743	0	[]	[]	[]	\N
2061362	d9dab19c4074b2acc69d4111ebc13a246007d7cc7840c1717c195d1beb343ba3	2023-04-23 05:34:40	245	1	4	892f2085	0	0	0	1	2	34996746796	13225.2705	34996746570	13225.2705	226	0.0001	922.449	0.0003	88.330330715321	0	[]	[]	[]	\N
2061362	89669b2687949d0ba7cc3cd78f0c47743498e354703c01cd694b1439db1069ca	2023-04-23 05:34:40	241	1	5	26a7270a	2061401	0	0	1	2	9999999000	3778.9998	9999998000	3778.9993	1000	0.0004	4149.3774	0.0016	1.5891202114583	0	[]	[]	[]	\N
2061362	3fd0713329ceea481f7b136e82dada41ba50dfd74e9596dd66fe33b137bb27ee	2023-04-23 05:34:40	1536	1	4	892f2085	2061402	2061351	0	1	40	1130633151	427.2663	1130631614	427.2657	1537	0.0006	1000.65106	0.0004	0.10678201981667	0	[]	[]	[]	\N
2061362	45fdaab71c762ecd4cb1368a0e1fe921c46cdc327b22532249fb2ab1166d4e36	2023-04-23 05:34:40	245	1	4	892f2085	2061402	0	0	1	2	4303486	1.6263	4302996	1.6261	490	0.0002	2000	0.0008	0.0002624927224537	0	[]	[]	[]	\N
2061363	99360f4e130add7b2a1792089a68cab991fea3896d097d814f4a9210afe1960a	2023-04-23 05:34:46	236	1	4	892f2085	2061363	687215696	1	1	4	0	0	312500000	118.0938	0	0	0	0	0	0	[]	[]	[]	\N
2061364	bc75ec239a6f5dd961a9f7e5117f209da8008a02fbef36b00cdc6f69ec9638c9	2023-04-23 05:36:32	205	1	4	892f2085	2061364	0	1	1	4	0	0	312677613	118.1609	0	0	0	0	0	0	[]	[]	[]	\N
2061364	d01e99f04923558976db22a0aa872acdb4188716a7353e08332e2db7b0bebc93	2023-04-23 05:36:32	1233697	1	5	26a7270a	2077487	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0	[]	[]	[]	\N
2061364	3bfd06286ac9bd135d7662b5f727a1e0293bb1a9850073d2e10511824a174230	2023-04-23 05:36:32	719	1	4	892f2085	2061464	0	0	2	3	556616027033	210345.2031	556615867033	210345.1406	160000	0.0605	222531.3	0.0841	2517.1422020672	0	[]	[]	[]	\N
2061364	ddfefe764fe97d48fb8fdf43531b3ff683ca3b1336f9d0e39ea3f5245f834f8b	2023-04-23 05:36:32	244	1	4	892f2085	2061402	0	0	1	2	319900000	120.8902	319887915	120.8856	12085	0.0046	49528.688	0.0187	611.44708527778	0	[]	[]	[]	\N
2061364	f0ba3818c1c1c0e6cd4106eb0f18228a309a551c359296e7c21d24afb873bc24	2023-04-23 05:36:32	1688	1	4	892f2085	2061402	2061351	0	11	1	373811	0.1413	369468	0.1396	4343	0.0016	2572.8672	0.001	0.00012188215104167	0	[]	[]	[]	\N
2061364	a38aa82a1c061f73364b9159a5c1b8f4047486d73e9b50b91109b19d7cd8e2de	2023-04-23 05:36:32	210	1	4	892f2085	0	0	0	1	1	10120	0.0038	9935	0.0038	185	0.0001	880.9524	0.0003	0.000001739375	0	[]	[]	[]	\N
2061365	605f517a578ea04c759377f421d74950fa175a33bf862c80639efbb7e9d01bf0	2023-04-23 05:36:52	205	1	4	892f2085	2061365	0	1	1	4	0	0	312500000	118.0938	0	0	0	0	0	0	[]	[]	[]	\N
2061366	078fec637681de88a6c098bdd3bcf36f9c6be89b91dc546d4b9a0321215e6cbf	2023-04-23 05:40:09	241	1	4	892f2085	2061366	556011536	1	1	4	0	0	312506695	118.0963	0	0	0	0	0	0	[]	[]	[]	\N
2061366	3dea60ad1796572644f95d9d95461734a32272439e1f5de22c4ea1a6c64a1264	2023-04-23 05:40:09	2525	1	5	26a7270a	2061386	0	0	1	0	33350257699	12603.0625	\N	\N	1000	0.0004	396.0396	0.0001	4.4196811418235	33350256699	[]	[{"cv": "96cb5c7a6f94f909f8b9655a5fae87e9ba5e65ae5928b912c897f15073d08109", "rk": "68a696d98e432cb59ccec43d0fc42943bf64ae3167d2d9d89ba99b74c1d29758", "proof": "b8ecd24d6411e2d21c00ba29767ab144cb1c7c161f81f1be2f8cd7a89f3a217ba65f37cdf67f85bee629bf63b884a0abace86d2cb69827c1ce2852df29e0f6abdd8cc453b95c1d6e1b3aa92bf03394ab0fd547d5f213b3f7e9a9d3e460761dbb04cd699f7814648a0f04b908b2ed8955ce3bd635abf1b5decad289a520b1ec1e599a140be838bf98c63b25d8d2d6fa35812d367108fc53a7619082f9fab916d9b756780b0c5efdccbec24badeed646d2d44f4c33e565904ee43ef9b6517819a5", "anchor": "372b5d82d03d21ce146a6f0eb1db23cca436fe5636606966a98148307510ae5f", "nullifier": "9f32e63e685747b116d630c4e5d7a40e0835048c9c975a7b7fe63d70df154000", "spendAuthSig": "739a85cd3a5ce92f84c6a86194ffdd38e8a2d4874b8c3c520c3b0d1fdac4d3bf8f9554984f07b09e5c6a4bb456164d98eee99ebea283b96bd04da1aae847de0d"}]	[{"cv": "12f1ada9f73ed6288051aceede9df0998e7cd6e3c0f983bfd5cf5037ec961a35", "cmu": "5170f76999ebd4f9333db359894e6929bb8482488f490567524082d96f427572", "proof": "8118cf944d71eef60f383b1a9ea21db18958977dd9433a6276824794b4e32db6a291f2dc23e8b7240d9e40b36642d644a41218c3b8f919507348d22d155437579adfb1338dde239ae8dc0ea22447149cad0cb5a2a2b344d781a54297ed16f67e1425b04a4d84f0c977fe940e0cbd910acc90cd8755628c5256b30f6631c6943b9450eaf1ad76f30e8f5c334208a424c1ac544da781c73690c2be0453d93f6a1fbb8846eac640030d45e64b7ca36abda6cbbe5ac7521f07628a75eff250e6f096", "ephemeralKey": "253fb7a6ace630b4af71656ea42e69ddcad622aa6634f989342552f89d2ce0c4", "encCiphertext": "b6dc6c4815cbdcaf1a148aa445fefe86b05e477c5aa284f5664f591346c4edb9b282576875b5dcccdc1d6c8234e98baa8584623277081c3ea3e212b2996c1ef00c06b0a194a85af285a06311b03a83bd58a998641a88ac8146ed00655718a7ac656e704aed84d96762ac81462f17054e3da0343390c71b28cbcd79586e4cb3c14fe15106a3d4092bad2dd0a38daff3b228863d1252b031642d70c3633d6754e0a9ac0f834783c97914194891b920a265a0e1e489ceae9e2efd5367f8b6f9749f8f57e05626a2019f867db218d3412b643223a303a8a1c411c1ef190ba43c30ea3a87066cce377b0df411d0a290109359a7fd35746dffa1bb2d25979d99e5de56064ca34e8b3f39a86cd7007143d896fc7c9da61d1b456ad1649d5ceaea65d6a7c12ca7db515bce404ba1087eec82bf86aab7c474b0516e464d2145baa70c257bcec8f388b7be8c380cfdbb1dc2a7ea3511568ae93b9cd8176ddaf23863a0d3097fdbc0a08d28565bbd19285f2a8a27af11827904419cc5a0d64ba6ddb158e3ec26a54062628e71a8219550a13120ef3f0e47abc3431f47ec0ed57a35543a70b40d577844af6bc8c208fe61e28282d6d59515f13460621dfbc219975aaefc2c9032c9639eb1bfd8a77f7565280752e1900d119d05bfc439b7350229c9debd83d1177803147b693ae443d2754790f880d0d947495f0f4f3a1b6dfd652c381a5af1a6f7f08a0aa549011c9372fee91a662e309059b61c76b39fffdb9c6bd2f1ef96612b2f01f7fa774a96e322172f8fa216f7cd4c66538b1270c2d1c9019a654a2b93cce650", "outCiphertext": "c8d4ab656d5e546d2b8612718989c651d16272a5c287cdf5b977a5d0edd90cdf99cbd9a3d9d801edc2e5ccba8fce46bd2d3d4774dd26aead9d878e01ae0531c5f7aeba31ae8a8003e956773e159f224c"}, {"cv": "8d1ac46cd8042c2a3c01778161facdafff5827eaa163485e26bc321188e9b8c3", "cmu": "657f9d2f657636da5c05d0268377bb793db99e66fc05134350f1be41a98cbf9e", "proof": "8fb1be1a8f96aeb913bc5a77baec65b6ad35b9d724283769e8ff6655ef794a87c2027b70df73b566f80149894943c7518d14a48e95073b4b0c4aa871a181e81579191e28d3f92f92f2b1e32993b729916cdc3fd7f71de2abd7318d24bb9fdb2203b9164690f16c146e03a84f14b4577a4fc2e7dbca2f69d4aa540aef3697ccb5297e0d8190a53ac4e466b7a7f0052d0ba4eb72b42fb5bc8a047557733d6039f0de4fdc605e588674e606910ee6c09d1123d3d702708481e9402e10a3df1d45d7", "ephemeralKey": "db303d0fffdc684ca0243632f911ca1e3bee12ad9bfef42f5d350d21c0ad73f0", "encCiphertext": "99408f9be692bdbe4cd11c914817846ee15a99db3b860e4de04003ff86eea1dc0c298b984242d9619654715b163b6afca82860ce5377643997bf2b81c4dac86514225e2569b0d5ceefc03624364aa511b7d29e67b2770c9d6d49f8267f2acf9bbbb55c3657f3e0afcd92f45f1812ae2d4d1d6e76035e7e41d1e0fd1081168057b2d3ebca44f04f3bdb0b50fe73d0660ba1c3c700d700764157a06d1d58ac920b09ebd5b98858fc5a77f7dcdffb0d549cd63d601c97e543fd33eb74e723822a738837c823291b842dd59efb5acbb9becf7e557fa3e453593b4592cace9b65286b972b62fbdc4061e1d6eaf4aae7cf110ef42998b465a2c4155650c4165991fa153f3450fcd55b54e6f651d971b61d51f002ac12c3242c1fe49e3c9b4dc07c4c72f0b4e5c5478b4ae3a327726d055e13f872d62cbd57082cb7f0715007bd6a16464777205069a40e416c001bf805515ade677fc9ad2b6f048ed68b995eca87627b042270c11e0c6c8a82b2f4ca2c7845dc3b56baadc95a0fb6d5bd757fbe865030b6faa13b3159e16a93800aab7798dc765de748eace3a564b9a0546e134ab35571bb2d1b68680837d9233f23a3d79f49e6aef7173752f101c28f271c7ff8ac06c658c7281106ce391b949ddc882f5abc14c1be492c14fed82c6202bd359e214ca552625acd0168bc0078dc53fb387fcbb690044d3040bb9044cb2231232307a41e59a36ab9f5241ed8316891aa17321662fb38c461b818f48228bb58006901cd1c21db4bb8fd4a16c76e96ec9320cde1db1cb471d009b8556ced2fe89d3b07e0b005e437e", "outCiphertext": "c55f93372414cb11cf7d341221113c3c8b1a7f6bcaec947554c907ccf39a0d9a0351eecd3a1bbdbaa81232190453d6fc4892ee6fe073baedc72830d6030b66317819b229884c5b6371dd0695d363e92e"}]	ea02b1c99264799348b2505114974ed60e7402455dbdebdbbcbe46518c20bdafcf3a59da9c5cc65f07438026a624df3512c90ee9505e71b3a05589bf002a4602
